Time,StudentID,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ReadingScore,WritingScore,PredictedMathScore,MathScore
08:03.3,24958,Male,3,High School,Standard,Completed,69,74,75,73
09:20.5,14198,Male,1,Some High School,Free or Reduced,Not completed,59,54,61,47
10:37.7,15714,Female,2,High School,Standard,Completed,98,94,87,85
11:54.9,24857,Female,2,Some College,Standard,Not completed,51,56,47,52
13:12.0,24901,Male,3,Some College,Standard,Not completed,62,59,67,72
14:29.2,24280,Female,1,High School,Standard,Not completed,80,77,71,65
15:46.4,14884,Male,2,Some College,Standard,Not completed,85,77,85,89
17:03.6,27346,Female,2,High School,Standard,Not completed,45,47,40,39
18:20.7,953,Male,2,High School,Standard,Completed,52,54,61,58
19:37.9,8489,Male,5,Some College,Free or Reduced,Completed,70,66,71,74
20:55.1,5697,Female,3,Bachelors,Free or Reduced,Not completed,88,91,81,74
22:12.3,8589,Female,5,Bachelors,Standard,Not completed,81,88,78,89
23:29.4,2029,Female,2,Bachelors,Standard,Not completed,81,79,72,73
24:46.6,17663,Female,0,Associates,Free or Reduced,Completed,89,88,75,68
26:03.8,23198,Female,5,Some College,Standard,Not completed,100,100,93,96
27:21.0,5025,Male,5,Bachelors,Standard,Completed,60,61,70,82
28:38.1,20787,Female,5,Some College,Free or Reduced,Completed,71,76,68,66
29:55.3,3049,Male,5,Some High School,Standard,Not completed,54,45,56,62
31:12.5,17802,Male,1,Some College,Free or Reduced,Not completed,74,65,69,71
32:29.7,22883,Female,2,Some High School,Standard,Not completed,61,56,52,58
33:46.8,27976,Female,3,Some High School,Free or Reduced,Not completed,73,72,61,71
35:04.0,6480,Male,5,Bachelors,Standard,Not completed,66,62,74,78
36:21.2,8494,Female,3,High School,Standard,Not completed,78,81,72,65
37:38.3,19808,Male,2,Some High School,Standard,Not completed,51,48,56,59
38:55.5,2310,Male,5,Some College,Free or Reduced,Completed,94,88,88,99
40:12.7,30588,Female,2,High School,Standard,Not completed,91,88,76,78
41:29.9,22857,Female,1,Bachelors,Free or Reduced,Not completed,54,53,44,50
42:47.0,24263,Male,3,Some High School,Standard,Not completed,52,48,57,58
44:04.2,22043,Male,2,High School,Standard,Not completed,77,73,80,90
45:21.4,19726,Female,1,Some High School,Standard,Completed,80,80,71,70
46:38.6,18204,Male,3,High School,Standard,Not completed,44,47,53,55
47:55.7,25340,Female,1,Masters,Standard,Not completed,91,86,76,76
49:12.9,13497,Male,3,Associates,Free or Reduced,Not completed,60,54,61,54
50:30.1,3566,Male,2,Some College,Free or Reduced,Completed,88,86,86,82
51:47.3,6366,Male,3,Some High School,Free or Reduced,Completed,86,78,82,76
53:04.4,14854,Female,1,Some High School,Standard,Completed,71,72,61,65
54:21.6,1202,Male,1,Some High School,Standard,Not completed,56,55,62,61
55:38.8,11775,Female,5,Some High School,Standard,Not completed,85,82,76,77
56:56.0,18072,Female,2,High School,Standard,Completed,68,67,59,58
58:13.1,480,Male,1,High School,Standard,Completed,71,68,74,73
59:30.3,24010,Female,1,Some College,Standard,Not completed,78,84,72,68
00:47.5,3745,Male,5,Some High School,Standard,Not completed,59,53,64,66
02:04.7,17544,Male,5,Associates,Free or Reduced,Not completed,65,66,72,78
03:21.8,23102,Female,0,High School,Standard,Not completed,67,66,58,68
04:39.0,6631,Female,0,Bachelors,Standard,Completed,72,68,60,63
05:56.2,28157,Male,3,Bachelors,Standard,Completed,75,75,78,76
07:13.4,15382,Male,3,Some College,Standard,Not completed,75,70,78,80
08:30.5,16793,Male,2,Some High School,Standard,Not completed,53,44,54,57
09:47.7,1322,Female,1,Some College,Standard,Not completed,41,38,31,27
11:04.9,9273,Female,3,Bachelors,Free or Reduced,Completed,74,79,67,70
12:22.1,21006,Male,2,Associates,Free or Reduced,Not completed,84,80,81,72
13:39.2,4469,Male,2,High School,Standard,Not completed,51,40,49,48
14:56.4,8206,Female,5,High School,Free or Reduced,Completed,59,64,56,54
16:13.6,8153,Male,3,Some College,Free or Reduced,Completed,81,82,79,74
17:30.8,20920,Male,0,High School,Free or Reduced,Not completed,81,77,79,79
18:47.9,13078,Female,1,Associates,Free or Reduced,Not completed,66,68,57,56
20:05.1,15838,Female,2,Some College,Standard,Completed,87,93,82,85
21:22.3,15465,Female,3,Some High School,Free or Reduced,Not completed,48,48,42,32
22:39.5,13164,Female,2,Bachelors,Free or Reduced,Not completed,85,86,75,72
23:56.6,24033,Male,3,Associates,Free or Reduced,Not completed,32,29,38,24
25:13.8,9534,Male,3,High School,Standard,Not completed,59,54,64,51
26:31.0,3211,Female,1,Bachelors,Standard,Completed,94,94,85,84
27:48.2,10083,Female,5,Associates,Standard,Not completed,67,65,61,62
29:05.3,23220,Female,1,Some High School,Free or Reduced,Completed,81,77,71,69
30:22.5,3308,Male,5,Masters,Standard,Completed,99,97,96,100
31:39.7,21643,Male,3,Some College,Free or Reduced,Completed,45,44,49,41
32:56.9,6334,Male,1,High School,Standard,Not completed,53,46,56,51
34:14.0,21016,Female,1,Some High School,Free or Reduced,Not completed,79,81,71,61
35:31.2,27412,Female,2,Associates,Free or Reduced,Completed,76,79,67,72
36:48.4,20860,Male,1,Some College,Standard,Not completed,50,44,54,52
38:05.6,10769,Male,3,Some High School,Standard,Not completed,36,33,42,34
39:22.7,13626,Female,1,Associates,Free or Reduced,Completed,80,77,71,63
40:39.9,927,Female,3,High School,Free or Reduced,Completed,61,71,57,65
41:57.1,12967,Male,2,High School,Standard,Not completed,70,71,76,78
43:14.3,5138,Female,2,High School,Standard,Not completed,72,74,67,68
44:31.4,9535,Female,2,Some College,Standard,Not completed,68,69,61,75
45:48.6,16613,Female,0,Associates,Free or Reduced,Not completed,37,38,31,24
47:05.8,7785,Female,2,High School,Standard,Completed,83,78,72,74
48:23.0,17017,Female,3,Bachelors,Standard,Not completed,73,78,69,71
49:40.1,12387,Male,1,High School,Standard,Completed,86,88,90,93
50:57.3,28993,Female,3,Some College,Standard,Completed,91,92,81,77
52:14.5,5777,Female,1,Some High School,Standard,Not completed,55,61,48,61
53:31.7,19505,Male,3,Some High School,Standard,Not completed,66,61,70,64
54:48.8,9254,Female,5,High School,Free or Reduced,Not completed,85,81,76,81
56:06.0,27434,Male,2,Associates,Standard,Not completed,62,63,69,70
57:23.2,14981,Female,1,High School,Standard,Not completed,72,73,67,67
58:40.4,8779,Female,3,Associates,Standard,Completed,98,100,92,80
59:57.5,25103,Male,2,Associates,Standard,Not completed,69,67,73,79
01:14.7,4419,Female,2,Bachelors,Standard,Completed,77,88,72,71
02:31.9,9986,Male,2,Associates,Standard,Not completed,60,57,63,72
03:49.0,3132,Female,2,Some High School,Standard,Not completed,89,85,76,88
05:06.2,27164,Male,2,High School,Free or Reduced,Not completed,41,32,42,49
06:23.4,14078,Female,3,Associates,Free or Reduced,Not completed,57,54,46,49
07:40.6,20743,Female,2,Some High School,Free or Reduced,Not completed,74,65,57,62
08:57.7,16432,Male,0,Some College,Free or Reduced,Completed,68,61,63,67
10:14.9,13357,Female,2,Some High School,Standard,Not completed,70,66,60,56
11:32.1,6646,Female,2,Some College,Free or Reduced,Not completed,71,67,57,65
12:49.3,4421,Male,5,Some High School,Standard,Completed,97,94,96,100
14:06.4,2221,Male,2,High School,Standard,Not completed,55,49,57,70
15:23.6,14907,Female,3,Associates,Free or Reduced,Not completed,65,63,54,61
16:40.8,17655,Male,1,Some High School,Standard,Not completed,38,37,44,41
17:58.0,28946,Male,2,Bachelors,Standard,Not completed,85,86,90,96
19:15.1,17933,Male,3,Some College,Standard,Completed,84,86,90,85
20:32.3,20395,Female,5,Some High School,Standard,Not completed,80,71,71,74
21:49.5,10830,Male,2,Bachelors,Free or Reduced,Not completed,55,54,56,41
23:06.7,24522,Female,3,Associates,Free or Reduced,Completed,56,63,52,49
24:23.8,16074,Female,5,Bachelors,Standard,Completed,89,91,81,78
25:41.0,24434,Female,2,High School,Free or Reduced,Not completed,57,53,45,49
26:58.2,16169,Female,5,High School,Standard,Not completed,64,61,54,66
28:15.4,19869,Female,5,Some High School,Standard,Not completed,72,68,63,66
29:32.5,2687,Male,1,High School,Free or Reduced,Completed,78,75,74,68
30:49.7,512,Male,3,Some High School,Free or Reduced,Not completed,49,52,55,62
32:06.9,28893,Female,2,Associates,Free or Reduced,Not completed,57,57,48,49
33:24.1,10911,Female,2,Associates,Free or Reduced,Completed,78,83,68,78
34:41.2,25920,Male,3,High School,Standard,Not completed,58,51,60,54
35:58.4,10563,Female,0,Bachelors,Standard,Completed,96,100,91,80
37:15.6,16178,Male,5,Some College,Standard,Completed,85,86,92,86
38:32.8,11670,Female,1,High School,Standard,Completed,60,60,51,46
39:49.9,10577,Male,3,Bachelors,Free or Reduced,Completed,76,71,72,75
41:07.1,25703,Male,2,Associates,Standard,Not completed,60,56,63,66
42:24.3,18451,Female,3,Some High School,Standard,Completed,71,77,66,67
43:41.5,29247,Male,5,High School,Standard,Not completed,63,53,65,61
44:58.6,10675,Female,2,Bachelors,Standard,Not completed,91,89,76,82
46:15.8,18561,Male,3,Some College,Standard,Not completed,65,62,70,68
47:33.0,1456,Male,1,High School,Standard,Completed,55,56,62,60
48:50.2,17834,Male,2,Some College,Standard,Not completed,48,51,57,56
50:07.3,7627,Male,1,Some College,Standard,Not completed,71,69,75,68
51:24.5,20759,Male,3,High School,Free or Reduced,Not completed,53,46,55,52
52:41.7,21313,Male,5,Some High School,Standard,Not completed,63,62,73,73
53:58.9,17756,Male,1,Some High School,Free or Reduced,Completed,36,39,43,34
55:16.0,25339,Female,2,High School,Free or Reduced,Completed,56,60,48,48
56:33.2,12968,Female,5,Associates,Standard,Not completed,74,72,65,68
57:50.4,12558,Male,2,Associates,Free or Reduced,Completed,63,57,61,59
59:07.6,18724,Female,2,Bachelors,Free or Reduced,Not completed,67,65,55,58
00:24.7,28371,Female,3,Some College,Standard,Completed,100,99,92,84
01:41.9,20825,Female,3,Bachelors,Standard,Not completed,67,67,59,50
02:59.1,9038,Male,5,High School,Standard,Not completed,49,51,59,73
04:16.3,23402,Male,1,Associates,Free or Reduced,Not completed,48,47,53,45
05:33.4,29652,Female,2,Bachelors,Standard,Completed,88,88,75,76
06:50.6,18098,Female,2,High School,Free or Reduced,Not completed,79,74,68,65
08:07.8,3979,Female,2,Some College,Free or Reduced,Not completed,65,66,55,52
09:25.0,14447,Male,5,Some High School,Standard,Not completed,73,74,85,85
10:42.1,8156,Female,2,Some College,Standard,Completed,82,84,75,75
11:59.3,14905,Male,3,Some High School,Free or Reduced,Not completed,39,41,48,42
13:16.5,10597,Female,1,Some College,Standard,Not completed,59,56,52,46
14:33.7,16973,Female,2,Masters,Free or Reduced,Completed,60,57,49,46
15:50.8,23194,Female,5,High School,Standard,Not completed,86,83,78,73
17:08.0,6460,Female,2,Some High School,Standard,Not completed,82,81,72,78
18:25.2,7212,Male,1,Some College,Free or Reduced,Not completed,63,55,62,63
19:42.4,24926,Female,2,High School,Standard,Not completed,53,54,45,50
20:59.5,18993,Male,2,High School,Free or Reduced,Not completed,63,56,62,55
22:16.7,5879,Female,5,Some High School,Standard,Not completed,64,64,60,66
23:33.9,13375,Male,3,Some High School,Free or Reduced,Not completed,61,55,61,58
24:51.1,20262,Male,5,Some High School,Free or Reduced,Not completed,63,62,70,70
26:08.2,6119,Female,1,Associates,Free or Reduced,Not completed,61,65,54,61
27:25.4,24553,Female,1,Associates,Standard,Completed,87,89,76,70
28:42.6,532,Male,5,Associates,Standard,Completed,61,58,63,62
29:59.8,2955,Female,2,Masters,Standard,Completed,92,91,83,72
31:16.9,17746,Male,3,High School,Free or Reduced,Completed,81,82,79,81
32:34.1,17601,Female,3,Associates,Free or Reduced,Not completed,50,48,42,38
33:51.3,19228,Male,5,Masters,Free or Reduced,Not completed,77,69,78,73
35:08.5,13884,Male,2,Bachelors,Standard,Completed,74,81,77,84
36:25.6,22141,Male,3,Some College,Free or Reduced,Not completed,41,45,51,44
37:42.8,23160,Male,2,Some High School,Standard,Not completed,56,54,62,60
39:00.0,23337,Female,0,Some College,Standard,Not completed,68,58,57,53
40:17.1,12283,Male,1,Some High School,Free or Reduced,Not completed,54,44,53,42
41:34.3,230,Male,3,Some College,Standard,Not completed,64,66,71,76
42:51.5,7790,Female,2,Some College,Standard,Not completed,66,71,60,61
44:08.7,25775,Female,1,High School,Standard,Completed,85,91,81,74
45:25.8,28697,Male,3,Associates,Free or Reduced,Completed,59,73,67,70
46:43.0,5771,Female,1,High School,Free or Reduced,Completed,65,68,56,57
48:00.2,19750,Male,3,High School,Standard,Not completed,65,67,73,66
49:17.4,9138,Male,2,Associates,Standard,Not completed,86,81,85,85
50:34.5,21468,Male,2,Bachelors,Free or Reduced,Not completed,52,57,56,61
51:51.7,24856,Female,2,Bachelors,Standard,Completed,92,92,84,78
53:08.9,2762,Male,2,High School,Free or Reduced,Completed,71,70,72,76
54:26.1,6918,Female,3,Associates,Free or Reduced,Not completed,79,77,71,68
55:43.2,6289,Female,5,High School,Standard,Completed,74,75,69,63
57:00.4,6395,Male,2,High School,Free or Reduced,Not completed,43,36,43,39
58:17.6,27718,Male,1,High School,Free or Reduced,Not completed,70,63,68,64
59:34.8,13103,Female,1,Bachelors,Standard,Not completed,100,100,92,91
00:51.9,6977,Male,5,Some High School,Free or Reduced,Not completed,61,59,66,79
02:09.1,26667,Female,3,High School,Free or Reduced,Not completed,38,38,32,28
03:26.3,9997,Male,5,Masters,Standard,Not completed,77,76,87,80
04:43.5,3473,Male,1,Bachelors,Standard,Not completed,79,76,83,86
06:00.6,1553,Female,2,Bachelors,Free or Reduced,Completed,95,97,87,82
07:17.8,19316,Female,3,High School,Standard,Completed,78,83,69,64
08:35.0,4813,Male,0,High School,Free or Reduced,Not completed,44,42,48,44
09:52.2,11947,Male,3,High School,Standard,Completed,64,69,72,75
11:09.3,21089,Female,2,Associates,Standard,Not completed,51,53,45,52
12:26.5,24178,Male,0,Some High School,Standard,Not completed,67,61,69,72
13:43.7,28176,Male,0,High School,Free or Reduced,Completed,44,45,49,44
15:00.9,6281,Male,1,Some High School,Free or Reduced,Not completed,53,45,54,55
16:18.0,14441,Female,1,Associates,Free or Reduced,Not completed,48,42,35,33
17:35.2,19666,Female,2,Bachelors,Standard,Completed,93,95,84,80
18:52.4,28930,Female,5,Associates,Standard,Not completed,79,72,69,76
20:09.6,29257,Male,1,Bachelors,Standard,Not completed,47,47,54,63
21:26.7,7534,Female,3,Some High School,Free or Reduced,Completed,36,38,32,32
22:43.9,12749,Female,1,High School,Free or Reduced,Not completed,47,38,33,31
24:01.1,19364,Female,1,Masters,Free or Reduced,Completed,70,70,57,60
25:18.3,27708,Female,3,Associates,Standard,Completed,64,73,63,63
26:35.4,5799,Male,2,Associates,Standard,Not completed,73,61,71,68
27:52.6,6072,Female,2,High School,Free or Reduced,Not completed,39,34,32,26
29:09.8,26901,Male,1,Some College,Standard,Not completed,40,39,46,45
30:27.0,12064,Male,2,Masters,Free or Reduced,Not completed,59,55,61,67
31:44.1,9507,Female,1,Bachelors,Standard,Not completed,67,63,58,60
33:01.3,4170,Female,2,Masters,Standard,Not completed,66,70,60,46
34:18.5,21434,Female,2,High School,Free or Reduced,Completed,93,91,83,74
35:35.7,19693,Male,5,Associates,Standard,Not completed,92,86,93,97
36:52.8,1901,Female,3,Some High School,Standard,Not completed,79,74,68,75
38:10.0,11150,Male,5,Some High School,Standard,Not completed,72,71,84,85
39:27.2,6280,Female,2,Masters,Free or Reduced,Not completed,79,83,73,64
40:44.4,14869,Male,3,High School,Standard,Not completed,84,76,86,90
42:01.5,14929,Male,1,Some College,Standard,Completed,91,95,94,93
43:18.7,13966,Male,3,Some College,Standard,Not completed,54,57,63,62
44:35.9,1336,Male,2,Bachelors,Standard,Completed,75,72,78,75
45:53.1,10429,Male,3,Some High School,Standard,Completed,62,67,70,80
47:10.2,17048,Female,2,Bachelors,Standard,Not completed,72,68,61,60
48:27.4,6440,Female,5,Associates,Standard,Not completed,98,96,88,87
49:44.6,1470,Female,1,Associates,Standard,Completed,58,56,50,42
51:01.8,12526,Male,3,Some College,Free or Reduced,Completed,42,39,44,50
52:18.9,4220,Female,2,Bachelors,Standard,Not completed,66,71,60,68
53:36.1,1642,Male,2,Bachelors,Standard,Completed,54,62,65,71
54:53.3,22580,Male,3,Associates,Standard,Not completed,63,60,67,69
56:10.5,18586,Female,5,Some High School,Free or Reduced,Not completed,70,70,62,64
57:27.6,3494,Female,3,Some High School,Standard,Completed,59,56,51,50
58:44.8,2362,Male,0,Some High School,Standard,Not completed,52,54,61,59
00:02.0,17390,Female,3,Associates,Standard,Completed,86,92,82,77
01:19.2,17366,Male,2,High School,Standard,Not completed,62,56,63,71
02:36.3,4639,Female,1,High School,Standard,Not completed,49,52,44,48
03:53.5,14778,Male,3,Some High School,Standard,Not completed,61,61,68,72
05:10.7,2133,Female,1,Associates,Standard,Not completed,57,62,51,56
06:27.9,16904,Female,3,Some High School,Standard,Not completed,61,63,57,53
07:45.0,5477,Male,3,Masters,Standard,Not completed,71,76,76,93
09:02.2,18288,Male,3,Bachelors,Standard,Not completed,70,69,75,71
10:19.4,8570,Male,2,High School,Standard,Not completed,76,65,76,72
11:36.6,15661,Female,2,Bachelors,Free or Reduced,Not completed,77,75,67,60
12:53.7,20782,Male,3,Some High School,Standard,Completed,83,76,85,83
14:10.9,9419,Female,2,High School,Standard,Not completed,60,60,52,47
15:28.1,10333,Female,2,Some College,Standard,Not completed,81,75,70,71
16:45.2,22090,Female,3,Masters,Standard,Not completed,85,86,75,78
18:02.4,2485,Female,2,Some College,Standard,Completed,100,98,90,88
19:19.6,12747,Male,2,Some College,Standard,Not completed,65,66,71,78
20:36.8,16296,Female,2,High School,Standard,Completed,75,70,60,65
21:53.9,6126,Female,1,High School,Standard,Not completed,59,60,52,47
23:11.1,17960,Male,2,Bachelors,Standard,Not completed,75,74,78,82
24:28.3,29980,Male,5,Associates,Free or Reduced,Not completed,60,56,61,60
25:45.5,15780,Male,2,Associates,Standard,Not completed,72,74,76,81
