Time,StudentID,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ReadingScore,WritingScore,PredictedMathScore,MathScore
2024-11-17 07:43:32.560120929,22642,Female,2,High School,Free or Reduced,Not completed,48,53,44.0,37
2024-11-17 07:44:49.734780816,485,Male,2,High School,Standard,Not completed,74,71,77.0,70
2024-11-17 07:46:06.909440703,29015,Female,1,Associates,Standard,Not completed,85,82,72.0,79
2024-11-17 07:47:24.084100590,5604,Female,2,Some College,Free or Reduced,Completed,67,70,57.0,60
2024-11-17 07:48:41.258760478,5523,Male,3,High School,Standard,Not completed,68,72,76.0,72
2024-11-17 07:49:58.433420365,24141,Female,2,Some High School,Standard,Not completed,92,90,82.0,80
2024-11-17 07:51:15.608080252,10192,Male,2,Some College,Free or Reduced,Completed,80,81,77.0,83
2024-11-17 07:52:32.782740140,23272,Male,1,Some College,Free or Reduced,Completed,56,55,56.0,47
2024-11-17 07:53:49.957400027,6214,Male,3,Some College,Standard,Completed,72,79,77.0,70
2024-11-17 07:55:07.132059914,8246,Female,5,Bachelors,Standard,Completed,88,91,82.0,90
2024-11-17 07:56:24.306719802,4347,Male,1,High School,Standard,Not completed,50,41,52.0,58
2024-11-17 07:57:41.481379689,24369,Female,2,Some College,Standard,Completed,69,67,59.0,61
2024-11-17 07:58:58.656039576,16401,Female,5,Some College,Free or Reduced,Completed,77,75,69.0,70
2024-11-17 08:00:15.830699464,16635,Male,0,Some College,Free or Reduced,Not completed,49,49,55.0,52
2024-11-17 08:01:33.005359351,25662,Male,0,Some College,Standard,Completed,57,63,67.0,57
2024-11-17 08:02:50.180019238,21713,Female,3,Bachelors,Free or Reduced,Completed,71,71,59.0,55
2024-11-17 08:04:07.354679126,10342,Male,3,Masters,Standard,Not completed,65,72,73.0,72
2024-11-17 08:05:24.529339013,19390,Female,0,Some College,Standard,Not completed,52,53,45.0,52
2024-11-17 08:06:41.703998900,25593,Male,3,Some High School,Standard,Not completed,65,64,71.0,73
2024-11-17 08:07:58.878658788,17956,Male,1,Some High School,Free or Reduced,Not completed,51,46,54.0,51
2024-11-17 08:09:16.053318675,10175,Female,1,Associates,Free or Reduced,Not completed,78,80,70.0,70
2024-11-17 08:10:33.227978562,21244,Male,2,Some High School,Standard,Completed,86,85,89.0,84
2024-11-17 08:11:50.402638449,15342,Female,3,Associates,Standard,Not completed,85,85,75.0,62
2024-11-17 08:13:07.577298337,14338,Female,2,Associates,Standard,Not completed,77,74,67.0,68
2024-11-17 08:14:24.751958224,11836,Male,2,Masters,Free or Reduced,Completed,82,77,78.0,85
2024-11-17 08:15:41.926618111,9426,Male,5,Some High School,Standard,Not completed,77,71,86.0,84
2024-11-17 08:16:59.101277999,29223,Female,0,Bachelors,Standard,Completed,82,83,73.0,81
2024-11-17 08:18:16.275937886,5505,Female,3,Associates,Free or Reduced,Completed,78,85,71.0,67
2024-11-17 08:19:33.450597773,22405,Female,5,High School,Standard,Not completed,73,73,71.0,72
2024-11-17 08:20:50.625257661,17710,Female,1,Some High School,Standard,Not completed,54,55,46.0,45
2024-11-17 08:22:07.799917548,24257,Female,3,Some College,Free or Reduced,Completed,85,89,76.0,72
2024-11-17 08:23:24.974577435,6014,Male,1,Some High School,Standard,Not completed,80,66,82.0,77
2024-11-17 08:24:42.149237323,4689,Female,2,Some High School,Standard,Not completed,57,47,44.0,44
2024-11-17 08:25:59.323897210,29370,Male,2,High School,Standard,Not completed,53,51,58.0,59
2024-11-17 08:27:16.498557097,20415,Male,1,High School,Free or Reduced,Completed,62,63,68.0,54
2024-11-17 08:28:33.673216985,19236,Male,1,Associates,Standard,Not completed,60,54,63.0,60
2024-11-17 08:29:50.847876872,25363,Male,2,High School,Free or Reduced,Not completed,61,59,64.0,60
2024-11-17 08:31:08.022536759,15593,Female,2,High School,Standard,Not completed,77,77,69.0,65
2024-11-17 08:32:25.197196647,22930,Female,2,Some High School,Standard,Not completed,57,55,49.0,49
2024-11-17 08:33:42.371856534,2638,Male,3,Some High School,Standard,Not completed,62,63,70.0,74
2024-11-17 08:34:59.546516421,25074,Male,3,Bachelors,Standard,Not completed,55,58,64.0,61
2024-11-17 08:36:16.721176308,13060,Male,5,High School,Free or Reduced,Not completed,41,39,45.0,48
2024-11-17 08:37:33.895836196,2649,Male,2,Some College,Free or Reduced,Completed,53,51,54.0,62
2024-11-17 08:38:51.070496083,29631,Male,3,Associates,Standard,Not completed,79,80,84.0,80
2024-11-17 08:40:08.245155970,5532,Female,1,Some College,Free or Reduced,Not completed,62,58,49.0,48
2024-11-17 08:41:25.419815858,9542,Female,3,Bachelors,Standard,Not completed,98,94,87.0,81
2024-11-17 08:42:42.594475745,28586,Female,5,Some College,Standard,Not completed,79,74,72.0,80
2024-11-17 08:43:59.769135632,2579,Female,2,Associates,Free or Reduced,Completed,97,97,88.0,87
2024-11-17 08:45:16.943795520,14544,Female,1,Masters,Standard,Not completed,81,80,72.0,70
2024-11-17 08:46:34.118455407,22880,Male,0,High School,Standard,Completed,70,65,71.0,73
2024-11-17 08:47:51.293115294,5665,Male,2,Some High School,Standard,Not completed,70,71,75.0,64
2024-11-17 08:49:08.467775182,9826,Female,3,Associates,Free or Reduced,Not completed,65,63,54.0,44
2024-11-17 08:50:25.642435069,16411,Female,2,Some High School,Free or Reduced,Not completed,73,68,59.0,60
2024-11-17 08:51:42.817094956,29915,Male,3,High School,Standard,Completed,70,75,76.0,78
2024-11-17 08:52:59.991754844,25057,Female,3,Some High School,Standard,Not completed,76,77,69.0,71
2024-11-17 08:54:17.166414731,26075,Male,2,Masters,Standard,Not completed,77,71,79.0,76
2024-11-17 08:55:34.341074618,12487,Male,2,High School,Standard,Not completed,81,80,85.0,89
2024-11-17 08:56:51.515734506,30531,Female,0,Some College,Free or Reduced,Not completed,56,58,48.0,50
2024-11-17 08:58:08.690394393,18907,Male,1,Some High School,Standard,Not completed,43,39,46.0,40
2024-11-17 08:59:25.865054280,2805,Female,5,Bachelors,Standard,Not completed,85,84,78.0,79
2024-11-17 09:00:43.039714167,10189,Male,2,Bachelors,Free or Reduced,Completed,55,62,61.0,58
2024-11-17 09:02:00.214374055,11264,Male,1,Associates,Standard,Completed,83,84,88.0,81
2024-11-17 09:03:17.389033942,19479,Female,5,Associates,Free or Reduced,Not completed,48,43,39.0,43
2024-11-17 09:04:34.563693829,291,Male,3,Some High School,Standard,Not completed,73,70,76.0,86
2024-11-17 09:05:51.738353717,22414,Female,1,Associates,Standard,Not completed,96,86,77.0,76
2024-11-17 09:07:08.913013604,11788,Female,3,Associates,Free or Reduced,Not completed,59,59,49.0,46
2024-11-17 09:08:26.087673491,18999,Female,0,Some College,Standard,Not completed,58,58,51.0,46
2024-11-17 09:09:43.262333379,26508,Male,3,Bachelors,Standard,Completed,90,97,94.0,100
2024-11-17 09:11:00.436993266,16752,Female,2,Some High School,Standard,Completed,80,87,76.0,80
2024-11-17 09:12:17.611653153,15888,Female,0,Some College,Standard,Completed,66,63,57.0,49
2024-11-17 09:13:34.786313041,18264,Female,2,Some College,Free or Reduced,Completed,86,83,73.0,58
2024-11-17 09:14:51.960972928,17763,Female,5,Some College,Free or Reduced,Not completed,51,56,47.0,48
2024-11-17 09:16:09.135632815,29180,Female,1,Associates,Free or Reduced,Not completed,61,60,50.0,54
2024-11-17 09:17:26.310292703,29533,Female,1,High School,Standard,Completed,79,81,70.0,68
2024-11-17 09:18:43.484952590,23511,Male,2,Some College,Free or Reduced,Completed,36,34,41.0,37
2024-11-17 09:20:00.659612477,30527,Male,2,Associates,Free or Reduced,Not completed,51,48,55.0,54
2024-11-17 09:21:17.834272365,13845,Female,2,High School,Free or Reduced,Not completed,53,51,44.0,45
2024-11-17 09:22:35.008932252,7826,Male,2,Bachelors,Free or Reduced,Not completed,49,49,55.0,45
2024-11-17 09:23:52.183592139,3634,Male,2,Associates,Standard,Completed,59,55,62.0,60
2024-11-17 09:25:09.358252026,8726,Male,2,Associates,Free or Reduced,Completed,61,50,58.0,55
2024-11-17 09:26:26.532911914,19069,Female,5,Some College,Standard,Completed,75,81,70.0,81
2024-11-17 09:27:43.707571801,5227,Female,3,High School,Standard,Completed,97,100,92.0,96
2024-11-17 09:29:00.882231688,2949,Female,2,Some College,Standard,Completed,72,72,61.0,61
2024-11-17 09:30:18.056891576,1765,Female,1,Some College,Free or Reduced,Completed,66,64,54.0,45
2024-11-17 09:31:35.231551463,13726,Male,3,Some College,Free or Reduced,Not completed,56,48,55.0,62
2024-11-17 09:32:52.406211350,29561,Male,5,Some College,Standard,Completed,80,78,88.0,91
2024-11-17 09:34:09.580871238,11365,Male,3,Some College,Standard,Not completed,82,79,85.0,85
2024-11-17 09:35:26.755531125,8377,Female,1,Some High School,Standard,Not completed,73,74,67.0,64
2024-11-17 09:36:43.930191012,19792,Female,3,Some High School,Standard,Not completed,53,58,47.0,60
2024-11-17 09:38:01.104850900,19405,Female,1,Associates,Standard,Not completed,51,49,44.0,37
2024-11-17 09:39:18.279510787,26447,Female,3,Some College,Standard,Completed,92,90,82.0,80
2024-11-17 09:40:35.454170674,5354,Female,2,Some College,Standard,Completed,66,68,58.0,55
2024-11-17 09:41:52.628830562,16202,Female,3,Some High School,Standard,Not completed,68,71,61.0,60
2024-11-17 09:43:09.803490449,6826,Female,5,Bachelors,Standard,Completed,87,92,82.0,78
2024-11-17 09:44:26.978150336,28076,Male,0,Some College,Free or Reduced,Completed,45,48,50.0,46
2024-11-17 09:45:44.152810224,3740,Female,5,High School,Standard,Completed,98,99,93.0,98
2024-11-17 09:47:01.327470111,11255,Female,2,Some College,Standard,Not completed,96,94,87.0,82
2024-11-17 09:48:18.502129998,18053,Female,3,Some College,Standard,Not completed,66,60,54.0,46
2024-11-17 09:49:35.676789885,21424,Male,1,Some College,Standard,Completed,50,48,54.0,56
2024-11-17 09:50:52.851449773,16387,Female,0,Some College,Standard,Not completed,87,89,76.0,76
2024-11-17 09:52:10.026109660,7258,Male,1,Some High School,Standard,Not completed,61,53,63.0,49
2024-11-17 09:53:27.200769547,4148,Female,3,Some College,Standard,Completed,100,100,92.0,100
2024-11-17 09:54:44.375429435,18567,Female,1,Some College,Standard,Not completed,80,74,69.0,77
2024-11-17 09:56:01.550089322,18339,Female,2,Some College,Free or Reduced,Completed,52,57,46.0,39
2024-11-17 09:57:18.724749209,13369,Female,1,Masters,Standard,Not completed,64,72,60.0,69
2024-11-17 09:58:35.899409097,9571,Male,5,High School,Standard,Not completed,68,67,78.0,77
2024-11-17 09:59:53.074068984,16948,Female,5,Associates,Standard,Completed,79,82,73.0,78
2024-11-17 10:01:10.248728871,22426,Female,2,Some College,Standard,Not completed,86,87,75.0,76
2024-11-17 10:02:27.423388759,23464,Female,1,Associates,Free or Reduced,Not completed,45,44,38.0,37
2024-11-17 10:03:44.598048646,11813,Male,3,High School,Free or Reduced,Completed,76,83,74.0,81
2024-11-17 10:05:01.772708533,7375,Female,2,Some College,Standard,Not completed,73,70,62.0,67
2024-11-17 10:06:18.947368421,12830,Female,3,Some High School,Standard,Not completed,77,84,73.0,83
2024-11-17 10:07:36.122028308,5135,Male,1,High School,Free or Reduced,Not completed,17,17,30.0,22
2024-11-17 10:08:53.296688195,3842,Female,3,Bachelors,Standard,Completed,56,65,54.0,61
2024-11-17 10:10:10.471348083,15063,Male,5,Some College,Standard,Completed,68,71,84.0,80
2024-11-17 10:11:27.646007970,3334,Female,1,High School,Standard,Completed,66,71,58.0,60
2024-11-17 10:12:44.820667857,21093,Female,2,Associates,Free or Reduced,Completed,77,73,64.0,64
2024-11-17 10:14:01.995327745,14699,Male,2,Some College,Free or Reduced,Not completed,52,49,55.0,52
2024-11-17 10:15:19.169987632,14225,Male,2,Associates,Standard,Not completed,70,66,72.0,77
2024-11-17 10:16:36.344647519,7553,Female,1,Associates,Standard,Not completed,92,84,75.0,62
2024-11-17 10:17:53.519307406,19293,Female,3,Bachelors,Standard,Not completed,87,94,82.0,77
2024-11-17 10:19:10.693967294,25705,Female,1,Some High School,Free or Reduced,Not completed,50,46,41.0,36
2024-11-17 10:20:27.868627181,741,Female,0,Associates,Free or Reduced,Not completed,57,56,48.0,37
2024-11-17 10:21:45.043287068,2797,Female,3,Some High School,Free or Reduced,Completed,46,42,36.0,39
2024-11-17 10:23:02.217946956,12309,Male,3,Some College,Standard,Completed,85,89,90.0,90
2024-11-17 10:24:19.392606843,8604,Male,3,Associates,Free or Reduced,Not completed,56,53,57.0,50
2024-11-17 10:25:36.567266730,2549,Female,3,Masters,Free or Reduced,Completed,86,93,82.0,64
2024-11-17 10:26:53.741926618,6239,Male,2,Bachelors,Free or Reduced,Completed,63,57,61.0,63
2024-11-17 10:28:10.916586505,26582,Female,5,Some High School,Standard,Completed,88,93,82.0,84
2024-11-17 10:29:28.091246392,2726,Male,5,High School,Free or Reduced,Not completed,63,58,61.0,71
2024-11-17 10:30:45.265906280,10328,Male,1,Some College,Free or Reduced,Not completed,59,61,64.0,63
2024-11-17 10:32:02.440566167,19466,Female,1,Some High School,Standard,Completed,74,74,64.0,67
2024-11-17 10:33:19.615226054,15878,Male,3,Some College,Standard,Not completed,71,69,75.0,73
2024-11-17 10:34:36.789885942,18089,Female,0,Some College,Standard,Not completed,56,51,46.0,46
2024-11-17 10:35:53.964545829,9086,Male,3,Associates,Standard,Completed,85,82,86.0,90
2024-11-17 10:37:11.139205716,28681,Female,5,Masters,Standard,Not completed,74,77,72.0,83
2024-11-17 10:38:28.313865604,7542,Male,5,Bachelors,Standard,Not completed,78,83,87.0,100
2024-11-17 10:39:45.488525491,24448,Male,5,Associates,Free or Reduced,Not completed,86,81,88.0,90
2024-11-17 10:41:02.663185378,27165,Female,1,Bachelors,Standard,Not completed,92,90,82.0,83
2024-11-17 10:42:19.837845265,26001,Female,3,Some College,Standard,Completed,84,98,84.0,89
2024-11-17 10:43:37.012505153,2496,Male,2,Masters,Standard,Not completed,60,59,66.0,63
2024-11-17 10:44:54.187165040,17542,Female,2,Associates,Standard,Not completed,94,94,86.0,92
2024-11-17 10:46:11.361824927,6788,Male,2,Some College,Free or Reduced,Not completed,36,35,42.0,34
2024-11-17 10:47:28.536484815,30461,Female,3,High School,Standard,Not completed,61,65,57.0,59
2024-11-17 10:48:45.711144702,11443,Male,1,Some High School,Standard,Not completed,75,68,76.0,68
2024-11-17 10:50:02.885804589,21321,Female,2,Some College,Free or Reduced,Not completed,72,77,68.0,71
2024-11-17 10:51:20.060464477,21053,Female,2,Some College,Standard,Not completed,78,79,69.0,62
2024-11-17 10:52:37.235124364,23836,Male,3,Some High School,Standard,Not completed,56,57,64.0,69
2024-11-17 10:53:54.409784251,26691,Male,2,High School,Standard,Completed,77,78,80.0,76
2024-11-17 10:55:11.584444139,10798,Female,2,Associates,Standard,Not completed,84,78,72.0,71
2024-11-17 10:56:28.759104026,22046,Female,2,Some College,Standard,Not completed,79,70,65.0,58
2024-11-17 10:57:45.933763913,22136,Female,5,Bachelors,Free or Reduced,Completed,95,96,87.0,94
2024-11-17 10:59:03.108423801,3106,Female,3,High School,Standard,Completed,59,66,57.0,50
2024-11-17 11:00:20.283083688,14685,Male,2,Bachelors,Free or Reduced,Completed,90,92,86.0,83
2024-11-17 11:01:37.457743575,19524,Female,2,Bachelors,Standard,Completed,98,99,92.0,92
2024-11-17 11:02:54.632403463,1827,Female,1,Some High School,Standard,Not completed,84,87,75.0,62
2024-11-17 11:04:11.807063350,11625,Male,5,Some High School,Free or Reduced,Not completed,73,64,68.0,76
2024-11-17 11:05:28.981723237,640,Male,3,High School,Standard,Not completed,52,51,59.0,41
2024-11-17 11:06:46.156383124,22236,Female,2,Some High School,Free or Reduced,Not completed,48,53,44.0,43
2024-11-17 11:08:03.331043012,24958,Male,3,High School,Standard,Completed,69,74,75.0,73
2024-11-17 11:09:20.505702899,14198,Male,1,Some High School,Free or Reduced,Not completed,59,54,61.0,47
2024-11-17 11:10:37.680362786,15714,Female,2,High School,Standard,Completed,98,94,87.0,85
2024-11-17 11:11:54.855022674,24857,Female,2,Some College,Standard,Not completed,51,56,47.0,52
2024-11-17 11:13:12.029682561,24901,Male,3,Some College,Standard,Not completed,62,59,67.0,72
2024-11-17 11:14:29.204342448,24280,Female,1,High School,Standard,Not completed,80,77,71.0,65
2024-11-17 11:15:46.379002336,14884,Male,2,Some College,Standard,Not completed,85,77,85.0,89
2024-11-17 11:17:03.553662223,27346,Female,2,High School,Standard,Not completed,45,47,40.0,39
2024-11-17 11:18:20.728322110,953,Male,2,High School,Standard,Completed,52,54,61.0,58
2024-11-17 11:19:37.902981998,8489,Male,5,Some College,Free or Reduced,Completed,70,66,71.0,74
2024-11-17 11:20:55.077641885,5697,Female,3,Bachelors,Free or Reduced,Not completed,88,91,81.0,74
2024-11-17 11:22:12.252301772,8589,Female,5,Bachelors,Standard,Not completed,81,88,78.0,89
2024-11-17 11:23:29.426961660,2029,Female,2,Bachelors,Standard,Not completed,81,79,72.0,73
2024-11-17 11:24:46.601621547,17663,Female,0,Associates,Free or Reduced,Completed,89,88,75.0,68
2024-11-17 11:26:03.776281434,23198,Female,5,Some College,Standard,Not completed,100,100,93.0,96
2024-11-17 11:27:20.950941322,5025,Male,5,Bachelors,Standard,Completed,60,61,70.0,82
2024-11-17 11:28:38.125601209,20787,Female,5,Some College,Free or Reduced,Completed,71,76,68.0,66
2024-11-17 11:29:55.300261096,3049,Male,5,Some High School,Standard,Not completed,54,45,56.0,62
2024-11-17 11:31:12.474920983,17802,Male,1,Some College,Free or Reduced,Not completed,74,65,69.0,71
2024-11-17 11:32:29.649580871,22883,Female,2,Some High School,Standard,Not completed,61,56,52.0,58
2024-11-17 11:33:46.824240758,27976,Female,3,Some High School,Free or Reduced,Not completed,73,72,61.0,71
2024-11-17 11:35:03.998900645,6480,Male,5,Bachelors,Standard,Not completed,66,62,74.0,78
2024-11-17 11:36:21.173560533,8494,Female,3,High School,Standard,Not completed,78,81,72.0,65
2024-11-17 11:37:38.348220420,19808,Male,2,Some High School,Standard,Not completed,51,48,56.0,59
2024-11-17 11:38:55.522880307,2310,Male,5,Some College,Free or Reduced,Completed,94,88,88.0,99
2024-11-17 11:40:12.697540195,30588,Female,2,High School,Standard,Not completed,91,88,76.0,78
2024-11-17 11:41:29.872200082,22857,Female,1,Bachelors,Free or Reduced,Not completed,54,53,44.0,50
2024-11-17 11:42:47.046859969,24263,Male,3,Some High School,Standard,Not completed,52,48,57.0,58
2024-11-17 11:44:04.221519857,22043,Male,2,High School,Standard,Not completed,77,73,80.0,90
2024-11-17 11:45:21.396179744,19726,Female,1,Some High School,Standard,Completed,80,80,71.0,70
2024-11-17 11:46:38.570839631,18204,Male,3,High School,Standard,Not completed,44,47,53.0,55
2024-11-17 11:47:55.745499519,25340,Female,1,Masters,Standard,Not completed,91,86,76.0,76
2024-11-17 11:49:12.920159406,13497,Male,3,Associates,Free or Reduced,Not completed,60,54,61.0,54
2024-11-17 11:50:30.094819293,3566,Male,2,Some College,Free or Reduced,Completed,88,86,86.0,82
2024-11-17 11:51:47.269479181,6366,Male,3,Some High School,Free or Reduced,Completed,86,78,82.0,76
2024-11-17 11:53:04.444139068,14854,Female,1,Some High School,Standard,Completed,71,72,61.0,65
2024-11-17 11:54:21.618798955,1202,Male,1,Some High School,Standard,Not completed,56,55,62.0,61
